paraula,dificultat
educació,1
educador,2
educand,3
educar,2
educable,3
educat,2
educatiu,2
edulcorar,3
edulcorant,3
efa,3
efecte,2
a,1
a,1
efecte,2
efecte,2
efecte,2
en,1
fer,1
fer,1
per,1
efectisme,3
efectista,3
en,1
en,1
fer,1
efectivitat,2
efectivament,2
efectuar,2
efectuació,3
efemèride,2
efeminar,3
efeminament,3
efeminat,3
efervescència,3
efervescent,3
eficaç,2
eficàcia,2
eficaçment,3
ineficaç,3
ineficàcia,3
eficient,2
eficiència,2
eficientment,3
ineficiència,3
ineficient,3
efígie,3
efímer,2
efímerament,3
eflorescència,3
efluvi,3
efracció,3
efusió,3
efusiu,3
efusivament,3
egarenc,3
ègida,3
egipci,2
egiptòleg,3
egiptologia,3
ègloga,3
ego,2
egocèntric,3
egocentrisme,3
egocentrista,3
egoisme,2
egoista,2
egoistament,3
egòlatra,3
egolatria,3
egolàtric,3
egotisme,3
egotista,3
egregi,3
egua,3
eguassada,3
eguasser,3
eguinar,3
eh,2
ehem,3
ei,2
èider,3
eina,2
einam,3
eix,2
eix,2
eix,2
eix,2
eix,2
eix,2
eix,2
eix,2
eixalar,3
eixalbar,3
eixam,3
eixamar,3
eixamenar,3
eixamorar,3
eixampla,3
eixamplar,2
eixamplar,2
el,1
eixamplament,3
eixample,2
eixancar,3
eixancarrar,3
eixàrcia,3
eixarcolar,3
eixarrancar,3
eixarreir,3
eixarreït,3
eixarreïment,3
eixe,2
eixelebrat,3
eixelebradament,3
eixelebrament,3
eixerit,3
eixida,2
tenir,1
eixidiu,3
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
eixir,2
el,1
no,1
eixit,2
anar,1
eixivernar,3
eixorc,3
eixordadissa,3
eixordar,3
eixordador,3
eixoriviment,3
eixorivir,3
eixugador,3
eixugamà,3
eixugamans,3
eixugaparabrises,3
eixugar,3
eixugada,3
eixugavidres,3
eixut,3
eixut,3
eixutament,3
eixutesa,3
eixutor,3
ejacular,3
ejaculació,3
ejaculador,3
ejecció,3
ejectar,3
ejector,3
ela,2
ela,2
ela,2
elaborar,2
elaboració,2
elapé,3
elasmobranqui,3
elastà,3
elàsticament,3
elasticitat,3
eldenc,3
elder,3
elecció,2
electe,2
electiu,3
elector,3
electoral,2
electoralisme,3
electoralista,3
electorat,2
elèctric,2
elèctricament,3
electricista,2
electricitat,2
electricitat,2
electrificar,3
electrificació,3
electritzar,3
electrització,3
electritzant,3
electró,3
electroacústic,3
electroacústica,3
electrocardiògraf,3
electrocardiograma,3
electrocutar,3
electrocució,3
elèctrode,3
electrodinàmica,3
electroencefalògraf,3
electroencefalografia,3
electroencefalograma,3
electroestàtic,3
electroestàtica,3
electrogen,3
electroimant,3
electròlisi,3
electròlit,3
electrolític,3
electromagnètic,3
electromagnetisme,3
electromecànic,3
electromecànica,3
electromotor,3
electronegatiu,3
electrònic,2
electrònica,2
electropositiu,3
electroquímic,3
electroquímica,3
electroscopi,3
electrotècnia,3
electrotècnic,3
electroxoc,3
elefant,2
elefant,2
elefant,2
elefant,2
elefantí,3
elefanta,3
elefantiasi,3
elegant,2
elegància,2
elegantment,3
elegia,3
elegíac,3
elegir,2
elegible,3
element,2
element,2
elemental,2
elementalitat,3
elenc,2
elevació,2
elevar,2
elevador,3
elevatori,3
elevat,2
elf,2
elidir,3
elidible,3
elisió,3
eliminar,2
eliminable,3
eliminació,2
eliminador,3
eliminatori,3
eliminatòria,2
elis,3
elit,2
elitisme,3
elitista,2
èlitre,3
elixir,3
ell,1
el·lipse,3
el·lipsi,3
el·lipsoide,3
el·líptic,3
el·lípticament,3
elm,2
elocució,3
elogi,2
elogiar,2
elogiós,3
elogiosament,3
elongació,3
eloqüència,3
eloqüent,2
eloqüentment,3
elucidar,3
elucidació,3
elucubrar,3
elucubració,3
eludir,2
elusió,3
ineludible,3
ineludiblement,3
elusiu,3
elxà,3
em,1
ema,3
emanació,3
emanar,3
emancipador,3
emancipar,3
emancipació,2
emascular,3
emasculació,3
embabaiar,3
embadalir,3
embadalidor,3
embadaliment,3
embadocar,3
embadocament,3
embafar,3
embafador,3
embafament,3
embafós,3
embalar,3
embalador,3
embalament,3
embalatge,3
embalbir,3
embalsamador,3
embalsamar,3
embalsamament,3
embalum,3
fer,1
embaràs,2
embarassar,3
embarassat,3
embarbussament,3
embarbussar,3
embarbussadament,3
embarcació,2
embarcador,3
embarcar,2
embarcament,2
embardissar,3
embargar,3
embarg,3
embargable,3
embargament,2
embarrancar,3
embarrar,3
embarretat,3
embasardir,3
embassament,2
embassar,3
embasta,3
embastar,3
embastardir,3
embat,3
embeinar,3
embellir,3
embellidor,3
embelliment,3
embenadura,3
embenar,3
embenament,3
embenat,3
embenatge,3
emberízid,3
embetumar,3
embeure,3
embigar,3
embigat,3
emblancar,3
emblanquinador,3
emblanquinar,3
emblanquinada,3
emblanquinament,3
emblanquinat,3
emblanquir,3
emblanquiment,3
emblavir,3
emblema,2
emblemàtic,2
emboç,3
embocadura,3
embocar,3
embogar,3
embogir,3
embogidor,3
embogiment,3
emboirar,3
emboirament,3
èmbol,3
embolcall,2
embolcallar,3
embolcar,3
embòlia,3
embolic,2
embolicaire,3
embolicar,2
embolicar,2
desembolicar,3
embolicat,2
embornal,3
emborratxar,3
emborratxador,3
emborratxament,3
embós,3
emboscar,3
emboscada,2
emboscat,3
embossar,3
embotar,3
embotellar,3
embotellador,3
embotellament,3
embotir,3
embotidor,3
embotiment,3
embotit,2
embotonar,3
embotornar,3
embotornament,3
embragar,3
desembragar,3
embragatge,3
embrancament,3
embrancar,3
embranzida,2
embravir,3
embrear,3
embriac,3
embriagar,3
embriagador,3
embriagament,3
embriaguesa,3
embridar,3
embrió,2
en,1
embrionari,3
embriogènia,3
embriogènic,3
embriòleg,3
embriologia,3
embriològic,3
embrolla,3
embrollar,3
desembrollar,3
embrollat,3
embromar,3
embromat,3
embrossar,3
embruixar,3
embruix,3
embruixador,3
embruixament,3
embrunir,3
embrunidor,3
embruniment,3
embrutadís,3
embrutar,2
embrutir,3
embrutidor,3
embrutiment,3
embull,3
embullar,3
desembullar,3
embullat,3
embús,3
embussar,3
desembussar,3
embut,2
fer,1
embutllofar,3
embutxacar,3
emergència,2
emergent,2
emergir,2
emersió,3
emèrit,2
emetre,2
emissió,2
emissor,2
èmfasi,2
emfasitzar,3
emfàtic,3
emfàticament,3
emfatitzar,3
emfisema,3
emfiteusi,3
emfitèutic,3
emfiteuta,3
emigració,2
emigratori,3
emigrar,2
emigrant,2
emigrat,3
eminència,3
eminència,3
eminent,2
eminentment,2
emir,2
emirat,3
emissora,2
emmagatzemar,2
emmagatzemament,3
emmagatzematge,2
emmagrir,3
emmalaltir,2
emmallar,3
emmandrir,3
emmandriment,3
emmanillar,3
emmanllevar,3
emmantellar,3
emmarament,3
emmarat,3
emmarcar,2
emmarcament,3
emmaridar,3
emmascara,3
emmascarar,3
emmascarat,2
emmelangir,3
emmelar,3
emmenar,3
emmental,3
emmerdar,3
emmetxat,3
emmetzinar,3
emmetzinador,3
emmetzinament,3
emmidonar,3
emmidonament,3
emmidonat,3
emmirallar,3
emmirallament,3
emmoquetar,3
emmordassar,3
emmorenir,3
emmorenidor,3
emmoreniment,3
emmorronar,3
emmotllar,3
emmotllable,3
emmotllament,3
emmotllat,3
emmotllatge,3
emmudir,3
emmudiment,3
emmurallar,3
emmurallament,3
emmurriament,3
emmurriar,3
emmusteir,3
emoció,2
emocional,2
emocionar,2
emocionant,2
emolument,3
emoticona,3
emotiu,2
emotivitat,3
empacadora,3
empacar,3
empadronar,3
empadronament,3
empaitar,3
empait,3
empaitada,3
empalar,3
empalament,3
empal·liar,3
empal·lidir,3
empalmament,3
empalmar,3
desempalmar,3
empalomar,3
empanada,3
empanar,3
empantanar,3
empantanegar,3
empantanegament,3
empaperador,3
empaperar,3
empaperament,3
empaperat,3
empaquetar,3
empaquetador,3
empaquetament,3
empaquetatge,3
empara,2
a,1
emparar,3
emparament,3
emparança,3
emparat,3
emparaular,3
emparedar,3
emparedat,3
emparentar,3
emparentament,3
emparrar,3
emparrat,3
empassar,2
empastar,3
empastament,3
empastifar,3
empastifada,3
empastifament,3
empatar,2
empat,2
empatia,2
empàtic,3
empatollar,3
empatx,3
empatxar,3
empebrar,3
empedrar,3
empedrament,3
empedregar,3
empedreir,3
empedreït,3
empegar,3
empegueïdor,3
empegueïment,3
empegueir,3
empelt,3
empeltador,3
empeltar,3
empeltada,3
empenta,2
a,1
a,1
donar,1
empentar,2
empentejar,3
empenya,3
empènyer,2
empenyorar,3
empenyorament,3
emperadriu,3
emperesiment,3
emperesir,3
emperrucat,3
empès,2
empescar,3
empestar,3
empetitir,3
empetitiment,3
empillocar,3
empinar,3
empiocar,3
empipar,3
empipador,3
empipament,3
empíric,3
empíricament,3
empirisme,3
empirista,3
empitjorar,2
empitjorament,3
empiular,3
emplaçament,2
emplaçar,3
emplastrar,3
emplastre,3
empleat,2
emplenar,2
emplenament,3
emplomallar,3
emplomar,3
emplujat,3
empobrir,3
empobridor,3
empobriment,3
empoderar,3
empoderament,2
empolainar,3
empolainament,3
empolsador,3
empolsar,3
empolsegar,3
empolvorar,3
empomar,3
emporcar,3
empordanès,3
empori,3
emporprar,3
emportar,2
emportament,3
empostissar,3
empostissat,3
emprar,2
emprament,3
empremta,2
emprendre,2
emprenedor,2
emprenyar,2
emprenyador,3
emprenyament,3
empresa,1
empresari,2
empresarial,2
empresariat,3
empresonar,2
empresonament,2
emprèstit,3
emprovador,3
emprovar,3
emprova,3
empudegar,3
empudegador,3
empunyadura,3
empunyar,3
emú,3
èmul,3
emulació,3
emulador,3
emular,3
emulsió,3
emulsionar,3
ena,3
enagos,3
enagües,3
enaiguar,3
enaltir,3
enaltidor,3
enaltiment,2
enamoradís,3
enamorament,3
enamorar,2
enamoriscar,3
enarborar,3
enarcar,3
enarcament,3
enardir,3
enardidor,3
enardiment,3
enasprar,3
enasprir,3
enastar,3
ençà,2
ençà,2
encabir,3
encabiment,3
encaboriar,3
encaboriament,3
encabotar,3
encabritar,3
encadarnar,3
encadellar,3
encadellat,3
encadenament,3
encadenar,2
encaix,2
encaixar,2
encaixada,2
encaixament,3
encaixonar,3
encalçar,3
encalç,3
encalçament,3
encalentir,3
encalitjar,3
encallar,3
encallament,3
encalmar,3
encamellar,3
encaminar,3
encaminament,3
encanonar,3
encant,2
encantar,2
encantador,2
encantament,3
encantat,2
encanteri,2
encanyissar,3
encanyissat,3
encaparrament,3
encaparrar,3
encapçalament,3
encapçalar,2
encapotar,3
encapritxar,3
encapsar,3
encaputxar,3
encaputxat,3
encara,1
encara,1
encara,1
encara,1
i,1
encaramel·lat,3
encarar,2
encarament,3
encarcarament,3
encarcarar,3
encarcarat,3
encarcerar,3
encarcerament,3
encarir,3
encaridor,3
encariment,3
encarnadura,3
encarnar,2
encarnació,2
encàrrec,2
encarregar,2
encarregat,2
encarrilar,3
encarrilament,3
encartament,3
encartar,3
encartonar,3
encartonament,3
encasellar,3
encasellament,3
encasquetar,3
encast,3
encastar,3
encastament,3
encastellar,3
encaterinar,3
encatifar,3
encauar,3
encausar,3
encavalcament,3
encavalcar,3
encavallada,3
encavallament,3
encavallar,3
encebar,3
encebament,3
encèfal,3
encefàlic,3
encefalitis,3
encefalopatia,3
encegar,3
encegador,3
encegament,3
encenall,3
encendre,2
encendre,2
la,1
encenedor,3
encens,2
encensar,3
encensada,3
encensament,3
encenser,3
encep,3
encepegar,3
encepegada,3
encerar,3
encerat,3
encerclament,3
encerclar,3
encercolar,3
encert,2
desencert,3
encertar,2
encertat,2
desencertat,3
encertadament,2
encertir,3
encès,2
encesa,2
a,1
encesa,2
encesor,3
encetar,2
encetament,3
enciam,2
enciam,2
enciam,2
enciamada,3
enciamera,3
encíclica,3
enciclopèdia,2
ésser,2
enciclopèdic,3
encimat,3
encimbellar,3
encimbellament,3
encinta,3
encís,3
encisam,3
encisar,3
encisador,3
enciser,3
encistellar,3
encistellada,3
enclaustrar,3
enclavament,2
enclavar,3
enclí,3
enclotar,3
enclotat,3
encloure,3
enclusa,3
encobridor,3
encobrir,2
encobriment,3
encofrador,3
encofrar,3
encofrat,3
encofurnar,3
encofurnat,3
encoixinar,3
encoixinat,3
encolar,3
encolerir,3
encolomar,3
encomanar,2
sense,1
encomanadís,3
encomanament,3
encomi,3
encomiable,3
encomiàstic,3
encondolir,3
encongir,3
encongidament,3
encongidor,3
encongiment,3
encongit,3
encontinent,3
encontorns,3
encontrada,3
encontrar,3
encontre,2
enconxar,3
encop,3
a,1
encoratjament,3
encoratjar,2
encoratjador,3
encorbar,3
encorbament,3
encorbatat,3
encordada,3
encordar,3
encordillar,3
encordillada,3
encorralar,3
encortinar,3
encotillar,3
encrespar,3
encrespament,3
encreuament,2
encreuar,3
encriptar,3
encrostar,3
encruelir,3
encrueliment,3
encular,3
encuny,3
encunyar,2
encunyació,3
encunyament,3
encuriosir,3
encuriosiment,3
endalt,3
endanyar,3
endarrer,3
endarrere,2
endarreriment,2
endarrerir,2
endarrerit,2
en,1
per,1
endebades,3
endegar,3
endegador,3
endegament,3
endemà,2
endemés,3
endèmia,3
endèmic,2
endemig,3
endenyar,3
enderga,3
enderiar,3
enderroc,2
enderrocar,2
enderrocament,2
endeutar,3
endeutament,2
endeví,3
endevinació,3
endevinatori,3
endevinador,3
endevinaire,3
endevinalla,2
endevinar,2
endevinable,3
endevinament,3
endevineta,3
endiablat,3
endiastrat,3
endimoniat,3
endins,2
endinsar,2
endinsament,3
endintre,3
endinyar,3
endiumenjar,3
endívia,3
endocardi,3
endocarditis,3
endocarpi,3
endocrí,3
endocrinòleg,3
endocrinologia,3
endoesquelet,3
endòfit,3
endogalar,3
endogalament,3
endogàmia,3
endogàmic,3
endogen,3
endogeu,3
endolar,3
endolat,3
endolcir,3
endolcidor,3
endolciment,3
endoll,3
endollar,3
endomassar,3
endometri,3
endoplasma,3
endormiscar,3
endormiscament,3
endormiscat,3
endoscopi,3
endoscòpia,3
endossar,3
endotèrmia,3
endotèrmic,3
endovenós,3
endrapar,3
endreç,3
mals,2
endreça,3
endreçar,3
desendreçar,3
endreçadament,3
endreçament,3
endreçat,3
desendreçat,3
endret,3
endropir,3
endropidor,3
endropiment,3
endur,2
endurar,3
endurança,3
endurir,2
enduriment,3
ènema,3
enemistar,3
enemistat,3
eneolític,3
energètic,2
energètica,2
energia,1
enèrgic,2
enèrgicament,3
energumen,3
enervament,3
enervar,3
enervació,3
enervant,3
enfadar,2
enfadós,3
enfaixar,3
enfaixament,3
enfaixat,3
enfangar,3
enfarcellar,3
enfarfec,3
enfarfegar,3
enfarinar,3
enfaristolar,3
enfastidir,3
enfavar,3
enfavat,3
enfebrar,3
enfeinassat,3
enfeinat,3
desenfeinat,3
enfellonir,3
enfelloniment,3
enfereir,3
enferotgir,3
enfervorir,3
enfervoriment,3
enfigar,3
enfigassar,3
enfiladís,3
enfilall,3
enfilar,2
enfilada,3
enfillat,3
enfit,3
enfitar,3
enflocar,3
enflorar,3
enfocament,2
enfocar,2
enfollir,3
enfollidor,3
enfondir,3
enfonsar,2
enfonsada,3
enfonsament,2
enfonsat,2
enfonyar,3
enfora,2
enforatar,3
enforcadura,3
enforcall,3
enforcar,3
enformador,3
enfornar,3
enfornada,3
enforquillar,3
enfortir,2
enfortidor,3
enfortiment,2
enfosquir,3
enfosquiment,3
enfredorir,3
enfredoriment,3
enfrenar,3
enfrontar,2
enfrontament,2
enfundar,3
enfuriar,3
enfuriament,3
enfurir,3
enfuriment,3
enfurismar,3
enfurrunyar,3
enfustar,3
engabiar,3
engalanar,3
engalipar,3
engalipada,3
engalipador,3
engallar,3
engallinar,3
engallinada,3
engallir,3
engaltar,3
sense,1
engan,3
enganapastors,3
enganar,3
engandulir,3
enganxada,2
enganxall,3
enganxar,2
enganxament,3
enganxifós,3
enganxós,3
engany,2
enganyapastors,3
enganyar,2
enganyador,3
enganyós,3
enganyosament,3
enganyifa,3
engargussar,3
engargussament,3
engarjolar,3
engarjolament,3
engarlandar,3
engarrotar,3
engatar,3
engatjar,3
engatjament,3
engavanyar,3
engavanyador,3
engavanyament,3
engegar,2
engegar,2
engegar,2
engegar,2
engegada,2
engelosir,3
engelosiment,3
engendrar,3
engendrador,3
engendrament,3
enginy,2
enginyar,3
enginyer,2
enginyer,2
enginyeria,2
enginyeria,2
enginyós,2
engiponar,3
engir,3
englantina,3
englobar,3
englotir,3
engolat,3
engolfar,3
engolir,3
engolida,3
engolidor,3
engomar,3
engonal,3
engorjar,3
engorjat,3
engorronir,3
engraellat,3
engranar,3
engranatge,2
engrandir,3
engrandiment,3
engrapadora,3
engrapar,3
engràulid,3
engravar,3
engreixar,3
engreix,3
engreixament,3
engrescar,3
engrescador,2
engrescament,3
engrillonar,3
engripat,3
engroguir,3
engronsadora,3
engronsar,3
engronsada,3
engròs,2
a,1
a,1
engrossir,3
engrudós,3
engruiximent,3
engruixir,3
engruna,3
engrunar,3
engrut,3
enguantar,3
enguany,2
enguerí,3
enguixador,3
enguixar,3
enguixada,3
enguixat,3
enherbar,3
enigma,2
enigmàtic,3
enigmàticament,3
enigmística,3
enjardinar,3
enjogassament,3
enjogassar,3
enjogassat,3
enjoiar,3
enjoiellar,3
enjòlit,3
enjorn,3
enjudiciar,3
enjudiciament,3
enlairar,2
enlairament,2
enlairat,3
enlaire,2
enllà,1
més,1
enllaç,2
enllaçar,2
enllaçament,3
enllagrimar,3
enllaminir,3
enllaminidor,3
enllanet,3
enllardar,3
enllardissar,3
enllaunar,3
enllefiscar,3
enlleganyar,3
enlleir,3
enlleïdor,3
enlleïment,3
enllepissar,3
enllepolir,3
enllestir,2
enlletgir,3
enlletgidor,3
enlletgiment,3
enllitar,3
enlloc,2
enllorar,3
enllosar,3
enllosat,3
enllotar,3
enlluentir,3
enlluernar,3
estar,1
enlluernador,3
enlluernament,3
enllumenar,3
enllumenament,3
enllumenat,2
enllustrador,3
enllustrar,3
enmig,2
ennavegar,3
enneàgon,3
enneasil·làbic,3
ennegrir,3
ennegriment,3
ennigular,3
ennigulat,3
ennoblir,3
ennoblidor,3
ennobliment,3
ennovar,3
ennuegar,3
ennuec,3
ennuegament,3
ennuvolar,3
ennuvolat,2
enòleg,3
enologia,3
enològic,3
enorgullir,3
enorme,2
enormement,2
enormitat,3
enoteca,3
enquadernador,3
enquadernar,3
enquadernació,3
enquadrament,3
enquadrar,3
enquesta,2
enquestador,3
enquestar,3
enquibir,3
enquibiment,3
enquimerar,3
enquistar,3
enquistament,3
enquitranar,3
enquitranada,3
enrabiar,3
enrabiada,3
enraigar,3
enrajolador,3
enrajolar,3
enrajolament,3
enrajolat,3
enramada,3
enramar,3
enrampar,3
enrampada,3
enrampament,3
enrancir,3
enranciment,3
enrandar,3
enraonadissa,3
enraonador,3
enraonamenta,3
enraonar,3
enraonament,3
enraonat,3
desenraonat,3
enraonia,3
enrarir,3
enrariment,3
enravenar,3
enravenament,3
enredaire,3
enredar,2
desenredar,3
enredada,3
enregistrar,2
enregistrador,3
enregistrament,2
enreixar,3
enreixat,3
enrenou,2
enrere,2
enretirar,3
enreveixinar,3
enreveixinament,3
enrevenxinar,3
enrevenxinament,3
enrevessat,3
enrevessament,3
enriallar,3
enrigidir,3
enrinxolar,3
enriolar,3
enriquir,2
enriquidor,3
enriquiment,2
enrivetar,3
enrobustir,3
